"CustomerID","ProdTaken","Age","TypeofContact","CityTier","DurationOfPitch","Occupation","Gender","NumberOfPersonVisiting","NumberOfFollowups","ProductPitched","PreferredPropertyStar","MaritalStatus","NumberOfTrips","Passport","PitchSatisfactionScore","OwnCar","NumberOfChildrenVisiting","Designation","MonthlyIncome","time","diff"
"204823","1","20","Self Enquiry","3","12","Salaried","Male","4","4","Standard","4","Unmarried","2","1","4","1","1","Senior Manager","21672","1761110544166","1"
"202547","0","35","Self Enquiry","1","13","Salaried","Female","3","4","Deluxe","3","Unmarried","3","0","3","1","1","Manager","23487","1761110544166","1"
"204803","0","28","Self Enquiry","1","21","Salaried","Male","3","4","Basic","5","Married","3","1","4","1","1","Executive","20913","1761110544166","1"
"202542","0","59","Self Enquiry","3","17","Small Business","Male","3","4","Super Deluxe","3","Single","2","0","3","1","2","AVP","32550","1761110544166","1"
"201391","0","38","Self Enquiry","3","6","Salaried","Male","2","4","Basic","5","Single","5","0","3","0","1","Executive","17858","1761110544166","1"
"203803","0","35","Self Enquiry","3","10","Small Business","Female","4","5","Deluxe","3","Married","5","1","3","0","1","Manager","26781","1761110544166","1"
"203582","0","51","Company Invited","1","27","Small Business","Male","3","4","Super Deluxe","3","Married","4","1","4","1","2","AVP","29923","1761110544166","1"
"204731","0","37","Company Invited","1","25","Salaried","Male","4","4","Deluxe","3","Unmarried","4","0","3","0","2","Manager","26457","1761110544166","1"
"201123","0","35","Self Enquiry","1","16","Small Business","Female","2","3","Deluxe","3","Single","4","1","1","1","0","Manager","21142","1761110544166","1"
"200074","0","36","Self Enquiry","1","12","Salaried","Female","2","2","Deluxe","3","Divorced","4","0","2","0","0","Manager","18038","1761110544166","1"
"202404","1","25","Self Enquiry","1","15","Salaried","Male","2","3","Basic","5","Single","4","0","1","1","0","Executive","17096","1761110544166","1"
"201842","0","35","Self Enquiry","1","15","Salaried","Male","3","4","Deluxe","4","Unmarried","1","0","1","0","1","Manager","21540","1761110544166","1"
"202494","1","49","Self Enquiry","1","7","Salaried","Male","4","5","Standard","3","Unmarried","2","1","5","0","3","Senior Manager","24059","1761110544166","1"
"201214","0","44","Self Enquiry","1","8","Salaried","Female","3","1","Standard","3","Married","2","1","4","1","0","Senior Manager","22879","1761110544166","1"
"200663","1","21","Self Enquiry","1","24","Salaried","Female","3","3","Basic","3","Single","2","0","3","1","1","Executive","17693","1761110544166","1"
"202428","1","34","Company Invited","1","23","Large Business","Male","2","4","Basic","3","Married","1","1","5","1","1","Executive","23500","1761110544166","1"
"204770","0","21","Self Enquiry","1","6","Salaried","Male","3","5","Basic","3","Unmarried","3","0","3","0","1","Executive","21711","1761110544166","1"
"201203","0","53","Self Enquiry","1","30","Small Business","Male","2","1","Standard","3","Married","4","0","3","0","1","Senior Manager","22005","1761110544166","1"
"204353","1","32","Company Invited","1","27","Salaried","Male","4","4","Standard","3","Married","5","0","3","1","1","Senior Manager","28502","1761110544166","1"
"200595","1","58","Self Enquiry","1","8","Salaried","Male","2","3","King","4","Single","1","1","3","1","1","VP","34246","1761110544166","1"
"203905","1","51","Self Enquiry","3","35","Small Business","Male","3","5","Standard","5","Married","6","1","5","0","1","Senior Manager","29532","1761110544166","1"
"202246","1","20","Company Invited","3","15","Small Business","Female","2","3","Basic","3","Single","2","1","4","1","0","Executive","17323","1761110544166","1"
"201740","0","55","Self Enquiry","1","6","Small Business","Male","2","3","King","5","Single","1","1","1","1","1","VP","34045","1761110544166","1"
"204159","0","32","Company Invited","1","10","Small Business","Male","4","4","Standard","3","Married","2","0","4","1","1","Senior Manager","32353","1761110544166","1"
"201976","0","37","Self Enquiry","1","9","Salaried","Male","2","3","Standard","3","Married","2","0","1","1","0","Senior Manager","24434","1761110544166","1"
"204728","0","41","Self Enquiry","1","21","Small Business","Male","3","5","King","3","Single","3","0","3","1","2","VP","38304","1761110544166","1"
"203321","0","47","Self Enquiry","1","9","Large Business","Male","3","4","Deluxe","3","Married","4","0","2","1","1","Manager","26057","1761110544166","1"
"204303","0","38","Self Enquiry","1","17","Salaried","Male","3","4","Deluxe","4","Unmarried","4","1","5","0","2","Manager","22875","1761110544166","1"
"202769","0","32","Company Invited","1","14","Salaried","Female","3","5","Standard","3","Divorced","3","0","2","1","2","Senior Manager","27621","1761110544166","1"
"202386","1","46","Self Enquiry","1","28","Small Business","Male","3","3","Deluxe","3","Married","2","1","5","1","2","Manager","33789","1761110544166","1"
"201381","0","28","Company Invited","1","22","Small Business","Male","2","3","Basic","3","Single","2","0","3","0","0","Executive","17144","1761110544166","1"
"202316","0","35","Self Enquiry","1","8","Salaried","Male","2","4","Standard","4","Married","3","0","4","1","0","Senior Manager","25274","1761110544166","1"
"201463","0","31","Company Invited","1","11","Small Business","Male","3","3","Deluxe","5","Unmarried","1","0","1","0","2","Manager","24936","1761110544166","1"
"204666","1","37","Self Enquiry","1","23","Salaried","Female","3","2","Basic","5","Unmarried","3","0","1","1","1","Executive","21421","1761110544166","1"
"203237","0","29","Self Enquiry","1","22","Salaried","Male","3","4","Basic","3","Married","3","0","4","1","2","Executive","20885","1761110544166","1"
"203004","0","35","Self Enquiry","1","15","Salaried","Female","3","4","Deluxe","5","Married","5","0","5","1","1","Manager","23799","1761110544166","1"
"200909","0","19","Self Enquiry","1","31","Salaried","Female","2","1","Basic","3","Single","2","1","5","1","0","Executive","17994","1761110544166","1"
"203778","0","28","Company Invited","1","22","Salaried","Female","4","5","Basic","5","Married","2","0","4","1","1","Executive","23452","1761110544166","1"
"204747","0","28","Self Enquiry","1","13","Salaried","Male","3","5","Basic","3","Married","3","0","1","1","2","Executive","21217","1761110544166","1"
"203942","0","45","Self Enquiry","1","14","Small Business","Female","3","5","Standard","3","Married","5","0","4","0","1","Senior Manager","28926","1761110544166","1"
"200104","0","37","Company Invited","1","8","Salaried","Male","3","4","Deluxe","3","Married","6","0","2","0","1","Manager","20163","1761110544166","1"
"200341","0","38","Self Enquiry","1","21","Salaried","Male","3","4","Standard","3","Married","1","1","5","1","1","Senior Manager","26510","1761110544166","1"
"204735","0","50","Self Enquiry","3","15","Large Business","Male","3","5","Super Deluxe","4","Married","8","0","4","1","2","AVP","31798","1761110544166","1"
"201080","0","46","Self Enquiry","3","9","Salaried","Female","2","3","Super Deluxe","4","Divorced","1","0","4","1","0","AVP","31606","1761110544166","1"
"201399","0","43","Self Enquiry","1","17","Salaried","Male","1","3","Standard","3","Married","2","0","1","1","0","Senior Manager","22510","1761110544166","1"
"203148","0","36","Self Enquiry","3","10","Salaried","Male","4","4","Standard","3","Married","8","0","5","0","2","Senior Manager","26501","1761110544166","1"
"203895","0","39","Self Enquiry","3","17","Salaried","Female","4","4","Deluxe","3","Married","3","0","4","0","3","Manager","24021","1761110544166","1"
"201513","0","27","Company Invited","3","14","Salaried","Male","2","3","Standard","3","Unmarried","2","0","1","1","0","Senior Manager","23726","1761110544166","1"
"201023","0","56","Self Enquiry","1","6","Salaried","Female","2","3","Basic","5","Divorced","3","0","5","1","1","Executive","17066","1761110544166","1"
"204140","0","38","Company Invited","3","11","Small Business","Male","3","4","Basic","3","Married","6","0","4","1","1","Executive","21471","1761110544166","1"
"201730","0","32","Company Invited","1","13","Salaried","Male","3","1","Basic","4","Married","2","0","1","0","1","Executive","17794","1761110544166","1"
"204280","1","42","Company Invited","3","11","Small Business","Male","3","4","Deluxe","4","Unmarried","3","0","3","1","1","Manager","28033","1761110544166","1"
"201502","0","30","Self Enquiry","1","15","Small Business","Male","2","4","Basic","3","Single","2","0","4","0","1","Executive","17206","1761110544166","1"
"204478","0","46","Self Enquiry","3","9","Large Business","Male","3","6","Deluxe","3","Unmarried","2","0","5","1","2","Manager","25310","1761110544166","1"
"202075","0","38","Company Invited","1","18","Salaried","Male","1","4","Deluxe","5","Married","3","0","5","1","0","Manager","21288","1761110544166","1"
"201839","0","31","Self Enquiry","1","15","Salaried","Male","2","4","Basic","4","Single","1","1","3","1","0","Executive","17657","1761110544166","1"
"203212","0","41","Self Enquiry","3","33","Small Business","Male","4","4","Deluxe","5","Divorced","3","0","2","1","2","Manager","27074","1761110544166","1"
"203636","0","50","Self Enquiry","1","23","Small Business","Female","4","4","Basic","5","Married","6","1","1","1","2","Executive","21265","1761110544166","1"
"204135","0","34","Self Enquiry","1","11","Small Business","Female","3","5","Basic","4","Married","8","0","4","0","2","Executive","21300","1761110544166","1"
"204352","0","36","Self Enquiry","1","23","Salaried","Male","4","4","Standard","3","Married","6","1","1","0","1","Senior Manager","26310","1761110544166","1"
"201699","1","29","Self Enquiry","1","24","Small Business","Male","2","4","Basic","3","Single","2","1","3","0","0","Executive","17389","1761110544166","1"
"201860","0","43","Self Enquiry","1","18","Salaried","Male","2","4","Super Deluxe","4","Married","2","0","3","1","1","AVP","29336","1761110544166","1"
"204540","0","33","Self Enquiry","1","15","Small Business","Female","4","2","Deluxe","3","Married","7","0","3","1","3","Manager","23853","1761110544166","1"
"200975","1","55","Self Enquiry","3","19","Small Business","Male","2","1","Super Deluxe","3","Single","7","1","3","1","1","AVP","28695","1761110544166","1"
"203284","0","36","Self Enquiry","1","7","Small Business","Male","3","5","Basic","3","Divorced","8","0","2","1","2","Executive","20936","1761110544166","1"
"200028","0","44","Self Enquiry","1","13","Small Business","Female","2","4","Standard","3","Divorced","4","0","4","1","0","Senior Manager","25248","1761110544166","1"
"204497","0","35","Self Enquiry","3","15","Salaried","Female","4","4","Deluxe","5","Married","7","0","1","1","3","Manager","25178","1761110544166","1"
"203642","0","34","Company Invited","3","23","Salaried","Female","3","4","Deluxe","3","Married","3","1","1","0","1","Manager","24046","1761110544166","1"
"200948","0","30","Self Enquiry","1","23","Small Business","Female","3","3","Standard","5","Divorced","2","1","4","0","2","Senior Manager","26916","1761110544166","1"
"200331","0","27","Company Invited","3","6","Small Business","Male","3","3","Deluxe","4","Divorced","1","1","2","0","2","Manager","21349","1761110544166","1"
"203789","0","36","Self Enquiry","1","23","Salaried","Female","3","5","Deluxe","4","Married","2","1","1","1","2","Manager","23466","1761110544166","1"
"202901","1","19","Company Invited","3","12","Small Business","Male","4","4","Basic","4","Single","3","1","4","1","3","Executive","20556","1761110544166","1"
"204726","0","44","Company Invited","1","34","Salaried","Female","3","4","Standard","5","Married","2","0","4","1","1","Senior Manager","29498","1761110544166","1"
"203089","1","30","Self Enquiry","3","7","Small Business","Female","3","5","Basic","3","Married","8","1","2","0","2","Executive","21478","1761110544166","1"
"202735","0","37","Self Enquiry","1","10","Large Business","Male","2","4","Deluxe","4","Unmarried","6","0","2","1","1","Manager","23163","1761110544166","1"
"200528","1","50","Company Invited","3","14","Large Business","Male","2","3","Deluxe","3","Divorced","4","1","5","1","0","Manager","21796","1761110544166","1"
"202080","0","27","Self Enquiry","1","11","Large Business","Male","2","4","Standard","3","Married","2","1","3","1","1","Senior Manager","27808","1761110544166","1"
"203100","1","33","Self Enquiry","1","32","Salaried","Male","3","4","Basic","3","Unmarried","3","1","5","1","1","Executive","21473","1761110544166","1"
"201150","0","35","Self Enquiry","1","24","Salaried","Male","2","1","Deluxe","5","Married","2","0","3","0","1","Manager","20208","1761110544166","1"
"200369","0","31","Self Enquiry","1","15","Salaried","Male","2","4","Basic","4","Single","1","1","3","1","0","Executive","17657","1761110544166","1"
"201936","0","41","Self Enquiry","3","8","Salaried","Female","3","3","Super Deluxe","5","Married","1","0","5","1","2","AVP","31595","1761110544166","1"
"202142","0","42","Self Enquiry","3","20","Small Business","Female","3","4","Deluxe","3","Single","1","0","3","1","0","Manager","21244","1761110544166","1"
"203378","0","26","Self Enquiry","1","7","Small Business","Female","3","4","Basic","4","Single","3","0","3","1","1","Executive","20774","1761110544166","1"
"203810","0","40","Company Invited","3","28","Salaried","Female","3","6","Deluxe","3","Married","8","0","5","0","1","Manager","24414","1761110544166","1"
"202596","0","54","Self Enquiry","3","13","Small Business","Male","3","4","Deluxe","3","Divorced","4","1","5","0","1","Manager","20984","1761110544166","1"
"203878","0","53","Company Invited","3","127","Salaried","Male","3","4","Basic","3","Married","4","0","1","1","2","Executive","22160","1761110544166","1"
"201696","0","37","Company Invited","3","10","Small Business","Male","2","3","Basic","3","Married","5","0","4","1","0","Executive","17793","1761110544166","1"
"204328","1","25","Self Enquiry","3","7","Large Business","Female","4","4","Basic","4","Unmarried","3","1","4","0","1","Executive","21880","1761110544166","1"
